,Id,Title,Ww_gross,Dom_gross,Fore_gross,Year,Descriptions,Rating_cnt,Best_rating,Worst_rating,Rating_value,Content_rating,Release,Keywords,Runtime,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Director3,Creator1,Creator2,Creator3
249,tt1318514,Rise of the Planet of the Apes,481800873,176760185,305040688,2011,""": null,
  ",540259,10,1,7.6,PG-13,2011-08-05," ape,chimpanzee,planet of the apes,alzheimer&apos;s disease,when animals attack",1H45M,"""Action""","""Drama""","""Sci-Fi""","""JamesFranco""","""AndySerkis""","""FreidaPinto""","""RupertWyatt""",,,"""RickJaffa""","""AmandaSilver""","""PierreBoulle"""
250,tt3915174,Puss in Boots: The Last Wish,480829882,185535345,295294537,2022,""": ""When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."",
  ",130074,10,1,7.9,PG,2022-12-21," puss in boots character,sequel,cat,shrek franchise,wolf",1H42M,"""Animation""","""Adventure""","""Comedy""","""AntonioBanderas""","""SalmaHayek""","""HarveyGuill\\u00e9n""","""JoelCrawford""","""JanuelMercado""",,"""PaulFisher""","""TommySwerdlow""","""TomWheeler"""
251,tt0099785,Home Alone,476684675,285761243,190923432,1990,""": ""An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve."",
  ",604817,10,1,7.7,PG,1990-11-16," christmas,home alone,child protagonist,slapstick comedy,burglary",1H43M,"""Comedy""","""Family""",,"""MacaulayCulkin""","""JoePesci""","""DanielStern""","""ChrisColumbus""",,,"""JohnHughes""",,
252,tt0073195,Jaws,476512065,265859065,210653000,1975,""": ""When a killer shark unleashes chaos on a beach community off Cape Cod, it&apos;s up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down."",
  ",623943,10,1,8.1,PG,1975-06-20," shark,great white shark,blockbuster,beach,shark attack",2H4M,"""Adventure""","""Mystery""","""Thriller""","""RoyScheider""","""RobertShaw""","""RichardDreyfuss""","""StevenSpielberg""",,,"""PeterBenchley""","""CarlGottlieb""",
253,tt10954600,Ant-Man and the Wasp: Quantumania,476023613,214457342,261566271,2023,""": ""Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope&apos;s parents and Scott&apos;s daughter Cassie. Together they must find a way to escape, but what secrets is Hope&apos;s mother hiding? And who is the mysterious K..."",
  ",169146,10,1,6.2,PG-13,2023-02-17," marvel cinematic universe,superhero,shrinking,ant,ant man character",2H4M,"""Action""","""Adventure""","""Comedy""","""PaulRudd""","""EvangelineLilly""","""MichaelDouglas""","""PeytonReed""",,,"""JeffLoveness""","""StanLee""","""LarryLieber"""
254,tt2510894,Hotel Transylvania 2,475186706,169700110,305486596,2015,""": ""Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel."",
  ",134052,10,1,6.6,PG,2015-09-25," hotel,vampire,party,bird,dracula",1H29M,"""Animation""","""Adventure""","""Comedy""","""AdamSandler""","""AndySamberg""","""SelenaGomez""","""GenndyTartakovsky""",,,"""RobertSmigel""","""AdamSandler""","""ToddDurham"""
255,tt0086190,Star Wars: Episode VI - Return of the Jedi,475106177,316566101,158540076,1983,""": ""After rescuing Han Solo from Jabba the Hutt, the Rebels attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side."",
  ",1077552,10,1,8.3,PG,1983-05-25," death star,millennium falcon,bounty hunter,brother sister relationship,father son relationship",2H11M,"""Action""","""Adventure""","""Fantasy""","""MarkHamill""","""HarrisonFord""","""CarrieFisher""","""RichardMarquand""",,,"""LawrenceKasdan""","""GeorgeLucas""",
256,tt0367594,Charlie and the Chocolate Factory,474968763,206459076,268509687,2005,""": ""A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world&apos;s most unusual candy maker."",
  ",496845,10,1,6.7,PG,2005-07-15," cannibalism,psychotherapy,chocolate factory,chocolate,golden ticket",1H55M,"""Adventure""","""Comedy""","""Family""","""JohnnyDepp""","""FreddieHighmore""","""DavidKelly""","""TimBurton""",,,"""RoaldDahl""","""JohnAugust""",
257,tt0097576,Indiana Jones and the Last Crusade,474171806,197171806,277000000,1989,""": null,
  ",772105,10,1,8.2,PG-13,1989-05-24," holy grail,father son relationship,indiana jones character,united states of america,revolver",2H7M,"""Action""","""Adventure""",,"""HarrisonFord""","""SeanConnery""","""AlisonDoody""","""StevenSpielberg""",,,"""JeffreyBoam""","""GeorgeLucas""","""MennoMeyjes"""
258,tt2126355,San Andreas,474009154,155190832,318818322,2015,""": ""In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter."",
  ",246021,10,1,6.1,PG-13,2015-05-29," natural disaster,earthquake,san andreas fault,daughter,california",1H54M,"""Action""","""Adventure""","""Thriller""","""DwayneJohnson""","""CarlaGugino""","""AlexandraDaddario""","""BradPeyton""",,,"""CarltonCuse""","""AndreFabrizio""","""JeremyPassmore"""
259,tt7349950,It Chapter Two,473122525,211622525,261500000,2019,""": null,
  ",280086,10,1,6.5,R,2019-09-06," killer clown,based on the works of stephen king,clown,evil clown,evil",2H49M,"""Drama""","""Fantasy""","""Horror""","""JessicaChastain""","""JamesMcAvoy""","""BillHader""","""AndyMuschietti""",,,"""StephenKing""","""GaryDauberman""",
260,tt3783958,La La Land,471985260,151101803,320883457,2016,""": ""While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."",
  ",615383,10,1,8.0,PG-13,2016-12-25," musician,los angeles california,jazz music,actress,pianist",2H8M,"""Comedy""","""Drama""","""Music""","""RyanGosling""","""EmmaStone""","""RosemarieDeWitt""","""DamienChazelle""",,,"""DamienChazelle""",,
261,tt1772341,Wreck-It Ralph,471222889,189422889,281800000,2012,""": ""A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."",
  ",436845,10,1,7.7,PG,2012-11-02," villain,arcade,medal,jealousy,party",1H41M,"""Animation""","""Adventure""","""Comedy""","""JohnC.Reilly""","""JackMcBrayer""","""JaneLynch""","""RichMoore""",,,"""RichMoore""","""PhilJohnston""","""JimReardon"""
262,tt5034838,Godzilla vs. Kong,470116094,100916094,369200000,2021,""": null,
  ",219830,10,1,6.3,PG-13,2021-03-31," monster versus monster,kaiju,godzilla character,king kong character,monsterverse",1H53M,"""Action""","""Sci-Fi""","""Thriller""","""AlexanderSkarsg\\u00e5rd""","""MillieBobbyBrown""","""RebeccaHall""","""AdamWingard""",,,"""TerryRossio""","""MichaelDougherty""","""ZachShields"""
263,tt1119646,The Hangover,469328079,277339746,191988333,2009,""": ""Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding."",
  ",807896,10,1,7.7,R,2009-06-05," hangover,bachelor party,morning after,drunkenness,waitress",1H40M,"""Comedy""",,,"""ZachGalifianakis""","""BradleyCooper""","""JustinBartha""","""ToddPhillips""",,,"""JonLucas""","""ScottMoore""",
264,tt2872732,Lucy,469058574,126663600,342394974,2014,""": ""A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic."",
  ",511956,10,1,6.4,R,2014-07-25," drugs,brain capacity,fictional drug,tough girl,synthetic drug",1H29M,"""Action""","""Sci-Fi""","""Thriller""","""ScarlettJohansson""","""MorganFreeman""","""ChoiMin-sik""","""LucBesson""",,,"""LucBesson""",,
265,tt1490017,The Lego Movie,468266122,257966122,210300000,2014,""": null,
  ",369162,10,1,7.7,PG,2014-02-07," lego,computer animation,good cop bad cop,based on toy,crossover",1H40M,"""Animation""","""Action""","""Adventure""","""ChrisPratt""","""WillFerrell""","""ElizabethBanks""","""PhilLord""","""ChristopherMiller""",,"""PhilLord""","""ChristopherMiller""","""DanHageman"""
266,tt4701182,Bumblebee,467989645,127195589,340794056,2018,""": ""On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken."",
  ",173941,10,1,6.7,PG-13,2018-12-21," prequel,transformer robot,bumblebee the autobot,birthday,spin off",1H54M,"""Action""","""Adventure""","""Sci-Fi""","""HaileeSteinfeld""","""JorgeLendeborgJr.""","""JohnCena""","""TravisKnight""",,,"""ChristinaHodson""",,
267,tt1408101,Star Trek Into Darkness,467365246,228778661,238586585,2013,""": ""After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."",
  ",489335,10,1,7.7,PG-13,2013-05-16," sequel to a reboot,star trek,human female,adult daughter,tough girl",2H12M,"""Action""","""Adventure""","""Sci-Fi""","""ChrisPine""","""ZacharyQuinto""","""ZoeSaldana""","""J.J.Abrams""",,,"""RobertoOrci""","""AlexKurtzman""","""DamonLindelof"""
268,tt0133093,The Matrix,467222728,172076928,295145800,1999,""": ""When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence."",
  ",1959949,10,1,8.7,R,1999-03-31," artificial reality,war with machines,simulated reality,dystopia,post apocalypse",2H16M,"""Action""","""Sci-Fi""",,"""KeanuReeves""","""LaurenceFishburne""","""Carrie-AnneMoss""","""LanaWachowski""","""LillyWachowski""",,"""LillyWachowski""","""LanaWachowski""",
269,tt0100405,Pretty Woman,463406268,178406268,285000000,1990,""": ""A man in a legal but hurtful business needs an escort for some social events, and hires a beautiful prostitute he meets... only to fall in love."",
  ",337497,10,1,7.1,R,1990-03-23," prostitute,hotel,class differences,businessman,prostitution",1H59M,"""Comedy""","""Romance""",,"""RichardGere""","""JuliaRoberts""","""JasonAlexander""","""GarryMarshall""",,,"""J.F.Lawton""",,
270,tt0317219,Cars,461991867,244082982,217908885,2006,""": ""On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn&apos;t everything in life."",
  ",438989,10,1,7.2,G,2006-06-09," car,car movie,arrogance,route 66,truck",1H57M,"""Animation""","""Adventure""","""Comedy""","""OwenWilson""","""BonnieHunt""","""PaulNewman""","""JohnLasseter""","""JoeRanft""",,"""JohnLasseter""","""JoeRanft""","""JorgenKlubien"""
271,tt7294150,The Eight Hundred,461421559,372755,461048804,2020,""": ""From the acclaimed filmmaker behind Mr. Six comes a riveting war epic. In 1937, 800 Chinese soldiers fight under siege from a warehouse in the middle of the Shanghai battlefield, completely surrounded by the Japanese army."",
  ",6422,10,1,6.7,Not Rated,2020-08-28," chinese history,shanghai china,local blockbuster,1930s,based on true story",2H29M,"""Action""","""Drama""","""History""","""ZhizhongHuang""","""JunyiZhang""","""HaoOu""","""HuGuan""",,,"""HuGuan""","""RuiGe""","""KunHu"""
272,tt0376994,X-Men: The Last Stand,460435291,234362462,226072829,2006,""": ""The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men."",
  ",526845,10,1,6.6,PG-13,2006-05-26," x men,walking through a wall,superhero team,logan character,erik lehnsherr character",1H44M,"""Action""","""Adventure""","""Sci-Fi""","""PatrickStewart""","""HughJackman""","""HalleBerry""","""BrettRatner""",,,"""SimonKinberg""","""ZakPenn""",
273,tt14557302,Moon Man,460237662,0,460237662,2022,""": ""After being left unexpectedly on the moon, an asteroid destroys the earth, leaving Duguyue being the last person in existence."",
  ",1283,10,1,6.4,null,2022-07-29, asteroid,2H2M,"""Comedy""","""Sci-Fi""",,"""TengShen""","""LiMa""","""YuanChang""","""ChiyuZhang""",,,"""ChiyuZhang""","""ChenguangQian""","""Si&apos;aoDai"""
274,tt0465234,National Treasure: Book of Secrets,459242249,219964115,239278134,2007,""": null,
  ",245241,10,1,6.5,PG,2007-12-21," divorce,abraham lincoln character,john wilkes booth character,mary todd lincoln character,blonde",2H4M,"""Action""","""Adventure""","""Mystery""","""NicolasCage""","""DianeKruger""","""JustinBartha""","""JonTurteltaub""",,,"""MarianneWibberley""","""CormacWibberley""","""GregoryPoirier"""
275,tt0117060,Mission: Impossible,457696391,180981856,276714535,1996,""": null,
  ",438786,10,1,7.1,PG-13,1996-05-22," train,betrayal,murder,based on tv show,famous score",1H50M,"""Action""","""Adventure""","""Thriller""","""TomCruise""","""JonVoight""","""EmmanuelleB\\u00e9art""","""BrianDePalma""",,,"""BruceGeller""","""DavidKoepp""","""StevenZaillian"""
276,tt0416449,300,456082343,210629101,245453242,2007,""": null,
  ",836456,10,1,7.6,R,2007-03-09," spartan,battle,warrior,greece,battle of thermopylae",1H57M,"""Action""","""Drama""",,"""GerardButler""","""LenaHeadey""","""DavidWenham""","""ZackSnyder""",,,"""ZackSnyder""","""KurtJohnstad""","""MichaelB.Gordon"""
277,tt0325710,The Last Samurai,454627263,111127263,343500000,2003,""": ""An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle."",
  ",452505,10,1,7.8,R,2003-12-05," samurai,emperor,seppuku,war hero,spirituality",2H34M,"""Action""","""Drama""",,"""TomCruise""","""KenWatanabe""","""BillyConnolly""","""EdwardZwick""",,,"""JohnLogan""","""EdwardZwick""","""MarshallHerskovitz"""
278,tt11032374,Demon Slayer the Movie: Mugen Train,453210959,49505008,403705951,2020,""": null,
  ",64358,10,1,8.2,TV-14,2021-04-23," based on manga,snow adventure,animal mask,anime,demon",1H57M,"""Animation""","""Action""","""Adventure""","""NatsukiHanae""","""AkariKit\\u00f4""","""YoshitsuguMatsuoka""","""HaruoSotozaki""",,,"""KoyoharuGotouge""","""Ufotable""",
279,tt7362036,Dying to Survive,451183391,6752,451176639,2018,""": ""A story on how a small drug store owner became the exclusive selling agent of a cheap Indian generic drug against Chronic Granulocytic Leukemia in China."",
  ",7234,10,1,7.8,Not Rated,2019-08-09, drug,1H57M,"""Comedy""","""Drama""",,"""ZhengXu""","""YiweiZhou""","""Chuan-junWang""","""MuyeWen""",,,"""JianvHan""","""MuyeWen""","""WeiZhong"""
280,tt0240772,Ocean's Eleven,450717150,183417150,267300000,2001,""": null,
  ",591421,10,1,7.7,PG-13,2001-12-07," casino,heist,criminal mastermind,card dealer,ulcer",1H56M,"""Crime""","""Thriller""",,"""GeorgeClooney""","""BradPitt""","""JuliaRoberts""","""StevenSoderbergh""",,,"""GeorgeClaytonJohnson""","""JackGoldenRussell""","""HarryBrown"""
281,tt10147382,"My People, My Country",450064993,2356683,447708310,2019,""": ""An anthology film consist of 7 short stories directed by several different directors, which are based on 7 moments since the founding of People&apos;s Republic of China."",
  ",2071,10,1,6.3,null,2019-10-01," anthology,chinese communist party state propaganda",2H34M,"""Drama""","""History""",,"""BoHuang""","""QianyuanWang""","""HaoOu""","""KaigeChen""","""HuGuan""","""HaoNing""","""HuGuan""","""KeZhang""","""RuiGe"""
282,tt5884052,Pokémon: Detective Pikachu,449762638,144174568,305588070,2019,""": null,
  ",172250,10,1,6.5,PG,2019-05-10," pokemon,based on video game,pikachu,live action cgi hybrid,cinematic universe",1H44M,"""Action""","""Adventure""","""Comedy""","""RyanReynolds""","""JusticeSmith""","""KathrynNewton""","""RobLetterman""",,,"""DanHernandez""","""BenjiSamit""","""RobLetterman"""
283,tt0800369,Thor,449326618,181030624,268295994,2011,""": ""The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."",
  ",868338,10,1,7.0,PG-13,2011-05-06," loki character,scientist,marvel cinematic universe,nick fury character,clint barton character",1H55M,"""Action""","""Fantasy""",,"""ChrisHemsworth""","""AnthonyHopkins""","""NataliePortman""","""KennethBranagh""",,,"""AshleyMiller""","""ZackStentz""","""DonPayne"""
